commune,code_commune,code_postal,type_local,surface_m2,pieces,valeur_fonciere,prix_m2,date_mutation
Nantes,44109,44300,Appartement,62.0,3.0,159841.0,2578.08,2023-03-22
Nantes,44109,44000,Appartement,62.0,3.0,283000.0,4564.52,2023-03-24
Nantes,44109,44300,Appartement,62.0,3.0,215000.0,3467.74,2023-03-23
Nantes,44109,44000,Appartement,62.0,3.0,282500.0,4556.45,2023-03-20
Nantes,44109,44300,Appartement,62.0,3.0,187000.0,3016.13,2023-04-06
Nantes,44109,44100,Appartement,62.0,3.0,205000.0,3306.45,2023-03-31
Nantes,44109,44200,Appartement,62.0,3.0,124000.0,2000.0,2023-04-07
Nantes,44109,44300,Appartement,62.0,3.0,237500.0,3830.65,2023-04-17
Nantes,44109,44300,Appartement,62.0,3.0,241280.0,3891.61,2023-04-13
Nantes,44109,44300,Appartement,62.0,3.0,270540.0,4363.55,2023-04-27
Nantes,44109,44000,Appartement,62.0,2.0,230000.0,3709.68,2023-04-13
Nantes,44109,44300,Appartement,62.0,3.0,252000.0,4064.52,2023-05-05
Nantes,44109,44300,Appartement,62.0,3.0,240000.0,3870.97,2023-05-16
Nantes,44109,44000,Appartement,62.0,3.0,285500.0,4604.84,2023-05-22
Nantes,44109,44300,Appartement,62.0,3.0,145000.0,2338.71,2023-05-17
Nantes,44109,44300,Appartement,62.0,3.0,310000.0,5000.0,2023-05-04
Nantes,44109,44300,Appartement,62.0,4.0,228000.0,3677.42,2023-05-31
Nantes,44109,44200,Appartement,62.0,4.0,196200.0,3164.52,2023-06-14
Nantes,44109,44100,Appartement,62.0,3.0,163500.0,2637.1,2023-06-06
Nantes,44109,44100,Appartement,62.0,4.0,175000.0,2822.58,2023-06-22
Nantes,44109,44200,Appartement,62.0,3.0,210844.0,3400.71,2023-06-23
Nantes,44109,44000,Appartement,62.0,3.0,388000.0,6258.06,2023-06-15
Nantes,44109,44000,Appartement,62.0,3.0,267500.0,4314.52,2023-07-07
Nantes,44109,44300,Appartement,62.0,3.0,182000.0,2935.48,2023-07-12
Nantes,44109,44200,Appartement,62.0,3.0,215500.0,3475.81,2023-06-30
Nantes,44109,44200,Appartement,62.0,3.0,230000.0,3709.68,2023-07-05
Nantes,44109,44200,Appartement,62.0,3.0,195000.0,3145.16,2023-07-18
Nantes,44109,44000,Appartement,62.0,1.0,252000.0,4064.52,2023-07-11
Nantes,44109,44200,Appartement,62.0,3.0,175000.0,2822.58,2023-07-17
Nantes,44109,44300,Appartement,62.0,3.0,220000.0,3548.39,2023-08-17
Nantes,44109,44300,Appartement,62.0,3.0,211500.0,3411.29,2023-08-23
Nantes,44109,44300,Appartement,62.0,3.0,215000.0,3467.74,2023-08-21
Nantes,44109,44100,Appartement,62.0,3.0,100000.0,1612.9,2023-08-09
Nantes,44109,44100,Appartement,62.0,3.0,236000.0,3806.45,2023-08-07
Nantes,44109,44000,Appartement,62.0,3.0,195000.0,3145.16,2023-08-22
Nantes,44109,44300,Appartement,62.0,3.0,159000.0,2564.52,2023-08-21
Nantes,44109,44000,Appartement,62.0,3.0,223010.0,3596.94,2023-08-30
Nantes,44109,44100,Appartement,62.0,3.0,286200.0,4616.13,2023-09-01
Nantes,44109,44100,Appartement,62.0,2.0,112000.0,1806.45,2023-09-08
Nantes,44109,44000,Appartement,62.0,3.0,190000.0,3064.52,2023-09-29
Nantes,44109,44300,Appartement,62.0,3.0,170000.0,2741.94,2023-09-14
Nantes,44109,44100,Appartement,62.0,3.0,122500.0,1975.81,2023-09-29
Nantes,44109,44300,Appartement,62.0,3.0,157000.0,2532.26,2023-09-22
Nantes,44109,44000,Appartement,62.0,2.0,290000.0,4677.42,2023-10-02
Nantes,44109,44200,Appartement,62.0,3.0,230000.0,3709.68,2023-10-02
Nantes,44109,44300,Appartement,62.0,3.0,178000.0,2870.97,2023-10-25
Nantes,44109,44300,Appartement,62.0,3.0,170000.0,2741.94,2023-10-13
Nantes,44109,44300,Appartement,62.0,3.0,185000.0,2983.87,2023-10-31
Nantes,44109,44100,Appartement,62.0,3.0,320000.0,5161.29,2023-11-17
Nantes,44109,44300,Appartement,62.0,3.0,199900.0,3224.19,2023-11-06
Nantes,44109,44100,Appartement,62.0,3.0,285000.0,4596.77,2023-11-10
Nantes,44109,44000,Appartement,62.0,2.0,130000.0,2096.77,2023-11-22
Nantes,44109,44100,Appartement,62.0,3.0,115000.0,1854.84,2023-11-07
Nantes,44109,44100,Appartement,62.0,3.0,127000.0,2048.39,2023-11-22
Nantes,44109,44300,Appartement,62.0,3.0,271500.0,4379.03,2023-11-30
Nantes,44109,44200,Appartement,62.0,3.0,250000.0,4032.26,2023-11-20
Nantes,44109,44000,Appartement,62.0,3.0,200000.0,3225.81,2023-12-01
Nantes,44109,44200,Appartement,62.0,3.0,320000.0,5161.29,2023-11-29
Nantes,44109,44300,Appartement,62.0,3.0,224500.0,3620.97,2023-12-08
Nantes,44109,44300,Appartement,63.0,3.0,243000.0,3857.14,2023-01-04
Nantes,44109,44000,Appartement,63.0,3.0,315000.0,5000.0,2023-01-09
Nantes,44109,44000,Appartement,63.0,2.0,275000.0,4365.08,2023-01-24
Nantes,44109,44100,Appartement,63.0,2.0,385000.0,6111.11,2023-01-13
Nantes,44109,44000,Appartement,63.0,2.0,302500.0,4801.59,2023-01-24
Nantes,44109,44200,Appartement,63.0,3.0,152000.0,2412.7,2023-02-16
Nantes,44109,44100,Appartement,63.0,3.0,132000.0,2095.24,2023-02-06
Nantes,44109,44300,Appartement,63.0,4.0,196500.0,3119.05,2023-02-27
Nantes,44109,44100,Appartement,63.0,3.0,289000.0,4587.3,2023-02-20
Nantes,44109,44000,Appartement,63.0,2.0,215000.0,3412.7,2023-02-28
Nantes,44109,44200,Appartement,63.0,2.0,325375.0,5164.68,2023-02-20
Nantes,44109,44300,Appartement,63.0,3.0,155000.0,2460.32,2023-02-24
Nantes,44109,44000,Appartement,63.0,4.0,180000.0,2857.14,2023-02-16
Nantes,44109,44300,Appartement,63.0,3.0,115900.0,1839.68,2023-03-14
Nantes,44109,44100,Appartement,63.0,2.0,620000.0,9841.27,2023-03-08
Nantes,44109,44200,Appartement,63.0,4.0,178000.0,2825.4,2023-03-27
Nantes,44109,44300,Appartement,63.0,4.0,185000.0,2936.51,2023-03-16
Nantes,44109,44100,Appartement,63.0,3.0,162000.0,2571.43,2023-04-07
Nantes,44109,44200,Appartement,63.0,3.0,120000.0,1904.76,2023-04-13
Nantes,44109,44200,Appartement,63.0,3.0,105600.0,1676.19,2023-04-14
Nantes,44109,44300,Appartement,63.0,3.0,170000.0,2698.41,2023-04-25
Nantes,44109,44000,Appartement,63.0,3.0,369000.0,5857.14,2023-05-15
Nantes,44109,44100,Appartement,63.0,3.0,135000.0,2142.86,2023-05-04
Nantes,44109,44300,Appartement,63.0,3.0,172000.0,2730.16,2023-04-20
Nantes,44109,44300,Appartement,63.0,3.0,224000.0,3555.56,2023-05-29
Nantes,44109,44300,Appartement,63.0,3.0,222000.0,3523.81,2023-05-25
Nantes,44109,44200,Appartement,63.0,3.0,192000.0,3047.62,2023-05-19
Nantes,44109,44000,Appartement,63.0,3.0,277282.4,4401.31,2023-06-12
Nantes,44109,44100,Appartement,63.0,3.0,230000.0,3650.79,2023-06-09
Nantes,44109,44300,Appartement,63.0,3.0,185000.0,2936.51,2023-06-08
Nantes,44109,44300,Appartement,63.0,3.0,227000.0,3603.17,2023-06-05
Nantes,44109,44100,Appartement,63.0,3.0,260000.0,4126.98,2023-06-19
Nantes,44109,44300,Appartement,63.0,4.0,215000.0,3412.7,2023-06-05
Nantes,44109,44100,Appartement,63.0,3.0,164500.0,2611.11,2023-06-12
Nantes,44109,44000,Appartement,63.0,3.0,276500.0,4388.89,2023-06-19
Nantes,44109,44100,Appartement,63.0,3.0,160500.0,2547.62,2023-06-13
Nantes,44109,44100,Appartement,63.0,3.0,164500.0,2611.11,2023-06-19
Nantes,44109,44300,Appartement,63.0,4.0,169000.0,2682.54,2023-06-19
Nantes,44109,44200,Appartement,63.0,3.0,235000.0,3730.16,2023-06-29
Nantes,44109,44100,Appartement,63.0,3.0,158000.0,2507.94,2023-06-30
Nantes,44109,44200,Appartement,63.0,3.0,230000.0,3650.79,2023-07-06
Nantes,44109,44300,Appartement,63.0,3.0,160000.0,2539.68,2023-07-21
Nantes,44109,44100,Appartement,63.0,3.0,162000.0,2571.43,2023-07-13
Nantes,44109,44100,Appartement,63.0,3.0,285000.0,4523.81,2023-07-04
Nantes,44109,44100,Appartement,63.0,3.0,312500.0,4960.32,2023-06-30
Nantes,44109,44000,Appartement,63.0,3.0,368000.0,5841.27,2023-07-19
Nantes,44109,44300,Appartement,63.0,3.0,203000.0,3222.22,2023-07-26
Nantes,44109,44200,Appartement,63.0,3.0,160000.0,2539.68,2023-07-20
Nantes,44109,44200,Appartement,63.0,3.0,204808.0,3250.92,2023-08-08
Nantes,44109,44100,Appartement,63.0,3.0,330310.0,5243.02,2023-08-23
Nantes,44109,44300,Appartement,63.0,3.0,170000.0,2698.41,2023-08-04
Nantes,44109,44300,Appartement,63.0,3.0,268850.0,4267.46,2023-08-04
Nantes,44109,44300,Appartement,63.0,3.0,150000.0,2380.95,2023-08-29
Nantes,44109,44100,Appartement,63.0,3.0,236000.0,3746.03,2023-08-10
Nantes,44109,44300,Appartement,63.0,4.0,168500.0,2674.6,2023-09-05
Nantes,44109,44000,Appartement,63.0,3.0,260000.0,4126.98,2023-08-11
Nantes,44109,44100,Appartement,63.0,3.0,165000.0,2619.05,2023-08-28
Nantes,44109,44300,Appartement,63.0,3.0,217500.0,3452.38,2023-09-08
Nantes,44109,44200,Appartement,63.0,3.0,144000.0,2285.71,2023-09-18
Nantes,44109,44200,Appartement,63.0,3.0,314200.0,4987.3,2023-08-31
Nantes,44109,44200,Appartement,63.0,3.0,235000.0,3730.16,2023-08-31
Nantes,44109,44200,Appartement,63.0,3.0,195000.0,3095.24,2023-10-03
Nantes,44109,44000,Appartement,63.0,3.0,350000.0,5555.56,2023-10-09
Nantes,44109,44000,Appartement,63.0,4.0,150100.0,2382.54,2023-10-06
Nantes,44109,44100,Appartement,63.0,3.0,79050.0,1254.76,2023-09-25
Nantes,44109,44000,Appartement,63.0,3.0,404300.0,6417.46,2023-10-18
Nantes,44109,44000,Appartement,63.0,3.0,210000.0,3333.33,2023-10-31
Nantes,44109,44300,Appartement,63.0,3.0,158750.0,2519.84,2023-10-27
Nantes,44109,44000,Appartement,63.0,3.0,250000.0,3968.25,2023-11-06
Nantes,44109,44300,Appartement,63.0,3.0,186500.0,2960.32,2023-11-09
Nantes,44109,44300,Appartement,63.0,3.0,140000.0,2222.22,2023-07-21
Nantes,44109,44200,Appartement,63.0,4.0,180000.0,2857.14,2023-12-05
Nantes,44109,44000,Appartement,63.0,4.0,283000.0,4492.06,2023-11-28
Nantes,44109,44300,Appartement,63.0,3.0,220000.0,3492.06,2023-12-11
Nantes,44109,44300,Appartement,63.0,3.0,178000.0,2825.4,2023-11-30
Nantes,44109,44100,Appartement,63.0,3.0,252000.0,4000.0,2023-12-21
Nantes,44109,44100,Appartement,63.0,3.0,180000.0,2857.14,2023-12-15
Nantes,44109,44000,Appartement,64.0,4.0,253250.0,3957.03,2023-01-17
Nantes,44109,44100,Appartement,64.0,4.0,195000.0,3046.88,2023-01-11
Nantes,44109,44000,Appartement,64.0,3.0,295000.0,4609.38,2023-01-19
Nantes,44109,44100,Appartement,64.0,4.0,99450.0,1553.91,2023-01-20
Nantes,44109,44200,Appartement,64.0,3.0,200000.0,3125.0,2023-01-13
Nantes,44109,44300,Appartement,64.0,3.0,234000.0,3656.25,2023-01-25
Nantes,44109,44100,Appartement,64.0,2.0,289500.0,4523.44,2023-01-24
Nantes,44109,44100,Appartement,64.0,3.0,218500.0,3414.06,2023-01-26
Nantes,44109,44100,Appartement,64.0,3.0,150900.0,2357.81,2023-01-24
Nantes,44109,44300,Appartement,64.0,4.0,210000.0,3281.25,2023-01-27
Nantes,44109,44000,Appartement,64.0,3.0,216000.0,3375.0,2023-01-20
Nantes,44109,44100,Appartement,64.0,3.0,240000.0,3750.0,2023-02-27
Nantes,44109,44000,Appartement,64.0,2.0,228000.0,3562.5,2023-02-24
Nantes,44109,44000,Appartement,64.0,2.0,210000.0,3281.25,2023-03-14
Nantes,44109,44100,Appartement,64.0,4.0,235000.0,3671.88,2023-03-03
Nantes,44109,44000,Appartement,64.0,3.0,1298000.0,20281.25,2023-03-17
Nantes,44109,44000,Appartement,64.0,3.0,270000.0,4218.75,2023-03-22
Nantes,44109,44000,Appartement,64.0,3.0,262000.0,4093.75,2023-04-11
Nantes,44109,44100,Appartement,64.0,3.0,147900.0,2310.94,2023-03-24
Nantes,44109,44100,Appartement,64.0,3.0,286000.0,4468.75,2023-04-12
Nantes,44109,44100,Appartement,64.0,3.0,128500.0,2007.81,2023-04-17
Nantes,44109,44000,Appartement,64.0,4.0,173000.0,2703.12,2023-04-14
Nantes,44109,44100,Appartement,64.0,4.0,305000.0,4765.62,2023-04-20
Nantes,44109,44300,Appartement,64.0,3.0,170160.0,2658.75,2023-04-07
Nantes,44109,44300,Appartement,64.0,4.0,199000.0,3109.38,2023-04-25
Nantes,44109,44200,Appartement,64.0,3.0,227100.0,3548.44,2023-04-19
Nantes,44109,44100,Appartement,64.0,3.0,220000.0,3437.5,2023-05-04
Nantes,44109,44300,Appartement,64.0,3.0,203251.0,3175.8,2023-04-28
Nantes,44109,44100,Appartement,64.0,3.0,148401.0,2318.77,2023-04-21
Nantes,44109,44000,Appartement,64.0,4.0,233000.0,3640.62,2023-05-03
Nantes,44109,44300,Appartement,64.0,3.0,154900.0,2420.31,2023-04-28
Nantes,44109,44000,Appartement,64.0,3.0,339000.0,5296.88,2023-04-25
Nantes,44109,44100,Appartement,64.0,3.0,165000.0,2578.12,2023-05-10
Nantes,44109,44100,Appartement,64.0,3.0,315000.0,4921.88,2023-05-12
Nantes,44109,44000,Appartement,64.0,3.0,350000.0,5468.75,2023-05-26
Nantes,44109,44100,Appartement,64.0,2.0,230000.0,3593.75,2023-05-25
Nantes,44109,44100,Appartement,64.0,3.0,147411.0,2303.3,2023-05-30
Nantes,44109,44000,Appartement,64.0,3.0,264500.0,4132.81,2023-06-05
Nantes,44109,44000,Appartement,64.0,3.0,280500.0,4382.81,2023-06-08
Nantes,44109,44300,Appartement,64.0,3.0,169000.0,2640.62,2023-06-06
Nantes,44109,44100,Appartement,64.0,3.0,215000.0,3359.38,2023-06-01
Nantes,44109,44300,Appartement,64.0,3.0,110400.0,1725.0,2023-06-06
Nantes,44109,44200,Appartement,64.0,3.0,217500.0,3398.44,2023-06-21
Nantes,44109,44100,Appartement,64.0,3.0,165000.0,2578.12,2023-06-09
Nantes,44109,44100,Appartement,64.0,3.0,164500.0,2570.31,2023-06-09
Nantes,44109,44000,Appartement,64.0,3.0,145000.0,2265.62,2023-06-16
Nantes,44109,44100,Appartement,64.0,3.0,164500.0,2570.31,2023-06-19
Nantes,44109,44300,Appartement,64.0,3.0,280000.0,4375.0,2023-06-28
Nantes,44109,44100,Appartement,64.0,3.0,150381.0,2349.7,2023-06-19
Nantes,44109,44000,Appartement,64.0,3.0,330000.0,5156.25,2023-06-29
Nantes,44109,44100,Appartement,64.0,3.0,100000.0,1562.5,2023-06-22
Nantes,44109,44100,Appartement,64.0,3.0,200000.0,3125.0,2023-07-13
Nantes,44109,44300,Appartement,64.0,4.0,189000.0,2953.12,2023-07-19
Nantes,44109,44300,Appartement,64.0,3.0,186600.0,2915.62,2023-07-17
Nantes,44109,44100,Appartement,64.0,3.0,190000.0,2968.75,2023-07-26
Nantes,44109,44300,Appartement,64.0,3.0,215000.0,3359.38,2023-07-31
Nantes,44109,44100,Appartement,64.0,1.0,260952.0,4077.38,2023-08-16
Nantes,44109,44100,Appartement,64.0,4.0,262000.0,4093.75,2023-08-01
Nantes,44109,44300,Appartement,64.0,4.0,232000.0,3625.0,2023-08-21
Nantes,44109,44000,Appartement,64.0,3.0,301000.0,4703.12,2023-08-25
Nantes,44109,44100,Appartement,64.0,4.0,339900.0,5310.94,2023-08-08
Nantes,44109,44000,Appartement,64.0,3.0,300000.0,4687.5,2023-08-24
Nantes,44109,44300,Appartement,64.0,3.0,195000.0,3046.88,2023-08-21
Nantes,44109,44100,Appartement,64.0,3.0,315000.0,4921.88,2023-08-16
Nantes,44109,44300,Appartement,64.0,3.0,167500.0,2617.19,2023-08-23
Nantes,44109,44000,Appartement,64.0,3.0,215000.0,3359.38,2023-08-22
Nantes,44109,44000,Appartement,64.0,3.0,223000.0,3484.38,2023-08-30
Nantes,44109,44100,Appartement,64.0,3.0,210000.0,3281.25,2023-09-13
Nantes,44109,44000,Appartement,64.0,2.0,242000.0,3781.25,2023-09-05
Nantes,44109,44200,Appartement,64.0,3.0,200000.0,3125.0,2023-09-05
Nantes,44109,44100,Appartement,64.0,4.0,181000.0,2828.12,2023-09-15
Nantes,44109,44100,Appartement,64.0,3.0,152250.0,2378.91,2023-09-25
Nantes,44109,44100,Appartement,64.0,4.0,230000.0,3593.75,2023-09-21
Nantes,44109,44300,Appartement,64.0,3.0,246000.0,3843.75,2023-10-11
Nantes,44109,44100,Appartement,64.0,3.0,299000.0,4671.88,2023-09-25
Nantes,44109,44300,Appartement,64.0,3.0,190000.0,2968.75,2023-10-05
Nantes,44109,44200,Appartement,64.0,3.0,237000.0,3703.12,2023-10-19
Nantes,44109,44000,Appartement,64.0,3.0,301000.0,4703.12,2023-10-04
Nantes,44109,44100,Appartement,64.0,3.0,275000.0,4296.88,2023-10-26
Nantes,44109,44000,Appartement,64.0,3.0,230000.0,3593.75,2023-09-20
Nantes,44109,44300,Appartement,64.0,3.0,290000.0,4531.25,2023-11-21
Nantes,44109,44300,Appartement,64.0,3.0,205000.0,3203.12,2023-11-08
Nantes,44109,44300,Appartement,64.0,3.0,221000.0,3453.12,2023-11-28
Nantes,44109,44100,Appartement,64.0,4.0,143000.0,2234.38,2023-11-30
Nantes,44109,44000,Appartement,64.0,3.0,293000.0,4578.12,2023-11-30
Nantes,44109,44000,Appartement,64.0,2.0,312000.0,4875.0,2023-12-06
Nantes,44109,44300,Appartement,64.0,3.0,185100.0,2892.19,2023-12-11
Nantes,44109,44100,Appartement,64.0,3.0,247000.0,3859.38,2023-12-11
Nantes,44109,44300,Appartement,64.0,3.0,450000.0,7031.25,2023-12-13
Nantes,44109,44100,Appartement,64.0,3.0,220000.0,3437.5,2023-12-21
Nantes,44109,44200,Appartement,64.0,3.0,140000.0,2187.5,2023-12-27
Nantes,44109,44300,Appartement,65.0,4.0,177000.0,2723.08,2023-01-10
Nantes,44109,44300,Appartement,65.0,3.0,198080.0,3047.38,2023-01-12
Nantes,44109,44200,Appartement,65.0,3.0,168800.0,2596.92,2023-01-24
Nantes,44109,44200,Appartement,65.0,4.0,206800.0,3181.54,2023-02-06
Nantes,44109,44300,Appartement,65.0,5.0,269000.0,4138.46,2023-02-13
Nantes,44109,44000,Appartement,65.0,4.0,305000.0,4692.31,2023-02-20
Nantes,44109,44200,Appartement,65.0,3.0,239625.0,3686.54,2023-02-15
Nantes,44109,44200,Appartement,65.0,3.0,190000.0,2923.08,2023-02-10
Nantes,44109,44200,Appartement,65.0,4.0,256000.0,3938.46,2023-02-22
Nantes,44109,44200,Appartement,65.0,3.0,159606.3,2455.48,2023-03-24
Nantes,44109,44000,Appartement,65.0,3.0,225000.0,3461.54,2023-04-06
Nantes,44109,44100,Appartement,65.0,3.0,250000.0,3846.15,2023-03-28
Nantes,44109,44300,Appartement,65.0,3.0,190000.0,2923.08,2023-04-06
Nantes,44109,44000,Appartement,65.0,3.0,223000.0,3430.77,2023-03-21
Nantes,44109,44300,Appartement,65.0,3.0,239000.0,3676.92,2023-04-05
Nantes,44109,44200,Appartement,65.0,3.0,220000.0,3384.62,2023-04-19
Nantes,44109,44300,Appartement,65.0,3.0,230000.0,3538.46,2023-04-26
Nantes,44109,44300,Appartement,65.0,3.0,208000.0,3200.0,2023-05-04
Nantes,44109,44000,Appartement,65.0,4.0,268900.0,4136.92,2023-04-28
Nantes,44109,44300,Appartement,65.0,3.0,174900.0,2690.77,2023-05-05
Nantes,44109,44300,Appartement,65.0,3.0,195000.0,3000.0,2023-05-05
Nantes,44109,44000,Appartement,65.0,3.0,300000.0,4615.38,2023-05-25
Nantes,44109,44000,Appartement,65.0,3.0,309500.0,4761.54,2023-05-10
Nantes,44109,44000,Appartement,65.0,3.0,208016.0,3200.25,2023-05-16
Nantes,44109,44100,Appartement,65.0,3.0,223000.0,3430.77,2023-06-16
Nantes,44109,44200,Appartement,65.0,3.0,315000.0,4846.15,2023-06-19
Nantes,44109,44200,Appartement,65.0,3.0,170000.0,2615.38,2023-06-27
Nantes,44109,44000,Appartement,65.0,3.0,740000.0,11384.62,2023-06-19
Nantes,44109,44300,Appartement,65.0,3.0,197000.0,3030.77,2023-07-07
Nantes,44109,44300,Appartement,65.0,3.0,241500.0,3715.38,2023-07-11
Nantes,44109,44100,Appartement,65.0,3.0,315000.0,4846.15,2023-07-20
Nantes,44109,44200,Appartement,65.0,3.0,215000.0,3307.69,2023-06-29
Nantes,44109,44300,Appartement,65.0,3.0,323000.0,4969.23,2023-06-30
Nantes,44109,44100,Appartement,65.0,3.0,199000.0,3061.54,2023-01-13
Nantes,44109,44200,Appartement,65.0,3.0,230800.0,3550.77,2023-08-03
Nantes,44109,44300,Appartement,65.0,4.0,270000.0,4153.85,2023-08-04
Nantes,44109,44300,Appartement,65.0,4.0,210000.0,3230.77,2023-08-01
Nantes,44109,44100,Appartement,65.0,4.0,265000.0,4076.92,2023-08-07
Nantes,44109,44200,Appartement,65.0,3.0,268000.0,4123.08,2023-08-07
Nantes,44109,44200,Appartement,65.0,4.0,226000.0,3476.92,2023-08-21
Nantes,44109,44300,Appartement,65.0,3.0,250000.0,3846.15,2023-08-11
Nantes,44109,44300,Appartement,65.0,3.0,166200.0,2556.92,2023-08-10
Nantes,44109,44200,Appartement,65.0,3.0,213000.0,3276.92,2023-08-10
Nantes,44109,44300,Appartement,65.0,4.0,207000.0,3184.62,2023-08-25
Nantes,44109,44000,Appartement,65.0,3.0,190000.0,2923.08,2023-08-29
Nantes,44109,44200,Appartement,65.0,3.0,292500.0,4500.0,2023-09-11
Nantes,44109,44100,Appartement,65.0,3.0,321000.0,4938.46,2023-09-14
Nantes,44109,44300,Appartement,65.0,3.0,190000.0,2923.08,2023-09-06
Nantes,44109,44100,Appartement,65.0,2.0,131000.0,2015.38,2023-08-22
Nantes,44109,44300,Appartement,65.0,3.0,245000.0,3769.23,2023-09-15
Nantes,44109,44300,Appartement,65.0,3.0,188000.0,2892.31,2023-08-28
Nantes,44109,44300,Appartement,65.0,3.0,175000.0,2692.31,2023-09-14
Nantes,44109,44300,Appartement,65.0,2.0,106000.0,1630.77,2023-09-12
Nantes,44109,44300,Appartement,65.0,3.0,215000.0,3307.69,2023-09-19
Nantes,44109,44100,Appartement,65.0,3.0,245000.0,3769.23,2023-09-18
Nantes,44109,44200,Appartement,65.0,3.0,185000.0,2846.15,2023-09-26
Nantes,44109,44300,Appartement,65.0,3.0,249900.0,3844.62,2023-09-29
Nantes,44109,44100,Appartement,65.0,3.0,152500.0,2346.15,2023-10-06
Nantes,44109,44000,Appartement,65.0,4.0,300000.0,4615.38,2023-10-06
Nantes,44109,44300,Appartement,65.0,3.0,211000.0,3246.15,2023-09-29
Nantes,44109,44100,Appartement,65.0,4.0,140000.0,2153.85,2023-10-06
Nantes,44109,44200,Appartement,65.0,3.0,183000.0,2815.38,2023-10-04
Nantes,44109,44200,Appartement,65.0,3.0,185010.0,2846.31,2023-10-27
Nantes,44109,44300,Appartement,65.0,3.0,287000.0,4415.38,2023-11-02
Nantes,44109,44300,Appartement,65.0,3.0,236500.0,3638.46,2023-10-20
Nantes,44109,44000,Appartement,65.0,3.0,300000.0,4615.38,2023-11-07
Nantes,44109,44200,Appartement,65.0,3.0,180000.0,2769.23,2023-11-07
Nantes,44109,44000,Appartement,65.0,3.0,175000.0,2692.31,2023-11-06
Nantes,44109,44000,Appartement,65.0,4.0,297952.0,4583.88,2023-11-15
Nantes,44109,44300,Appartement,65.0,3.0,230000.0,3538.46,2023-11-15
Nantes,44109,44000,Appartement,65.0,4.0,258000.0,3969.23,2023-11-15
Nantes,44109,44200,Appartement,65.0,4.0,222500.0,3423.08,2023-11-17
Nantes,44109,44100,Appartement,65.0,3.0,250000.0,3846.15,2023-11-06
Nantes,44109,44300,Appartement,65.0,3.0,162780.0,2504.31,2023-11-27
Nantes,44109,44000,Appartement,65.0,3.0,220000.0,3384.62,2023-11-21
Nantes,44109,44000,Appartement,65.0,4.0,197500.0,3038.46,2023-12-12
Nantes,44109,44000,Appartement,65.0,3.0,269500.0,4146.15,2023-12-15
Nantes,44109,44100,Appartement,65.0,3.0,207500.0,3192.31,2023-12-27
Nantes,44109,44300,Appartement,65.0,3.0,104000.0,1600.0,2023-12-29
Nantes,44109,44200,Appartement,65.0,3.0,125000.0,1923.08,2023-11-10
Nantes,44109,44000,Appartement,66.0,3.0,290000.0,4393.94,2023-01-10
Nantes,44109,44300,Appartement,66.0,3.0,206650.0,3131.06,2023-01-05
Nantes,44109,44300,Appartement,66.0,3.0,120000.0,1818.18,2023-01-20
Nantes,44109,44200,Appartement,66.0,3.0,270000.0,4090.91,2023-01-25
Nantes,44109,44100,Appartement,66.0,3.0,193000.0,2924.24,2023-02-20
Nantes,44109,44000,Appartement,66.0,3.0,220000.0,3333.33,2023-03-03
Nantes,44109,44100,Appartement,66.0,3.0,258500.0,3916.67,2023-02-27
